761,963,2011,24,משרד הבריאות,02,משרד ראשי,98,שירותי חירום,פניית סוף שנה סעיף 24,9650
761,963,2011,24,משרד הבריאות,02,משרד ראשי,99,שעת חירום,פניית סוף שנה סעיף 24,0
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",03,הכשרת אחיות,פניית סוף שנה סעיף 24,-12168
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",12,השתתפויות בתכניות,פניית סוף שנה סעיף 24,1889
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",18,המכון לרפואה משפטית,פניית סוף שנה סעיף 24,659
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",22,בית ספר לאחיות צפת,פניית סוף שנה סעיף 24,1202
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",24,מרכז הדרכה לאזור הצפון,פניית סוף שנה סעיף 24,-54
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",25,"ביהס לטכנאי רנטגן-רמב""ם",פניית סוף שנה סעיף 24,-202
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",26,"עירוני ממשלתי חיפה ע""ש זיידה בית ספר לאחיות",פניית סוף שנה סעיף 24,-417
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",29,"ע""ש מטיוס חדרה - בי""ס לאחיות",פניית סוף שנה סעיף 24,-12
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",30,"ע""ש שינבורן-מרכז רפואי עירוני ממשלתי תל-אביב בית ספר לאחיות",פניית סוף שנה סעיף 24,-126
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",31,"מרכז רפואי עירוני ממשלתי ת""א בי""ס לטכנאי רנטגן",פניית סוף שנה סעיף 24,-46
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",34,"ביה""ח תל-השומר בי""ס לאחיות",פניית סוף שנה סעיף 24,1380
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",40,וולפסון תל גיבורים בית ספר לאחיות,פניית סוף שנה סעיף 24,588
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",42,"אסף הרופא בי""ס לאחיות",פניית סוף שנה סעיף 24,1352
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",43,אסף הרופא בית ספר לטכנאי רנטגן,פניית סוף שנה סעיף 24,100
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",46,אסף הרופא- תל השומר בית ספר לפיזיוטרפיה,פניית סוף שנה סעיף 24,-493
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",50,בית ספר לאחיות אשקלון,פניית סוף שנה סעיף 24,752
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",62,המופיליה,פניית סוף שנה סעיף 24,-423
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",63,הסדר התמחות רופאים,פניית סוף שנה סעיף 24,-1123
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",64,מידע על הרעלות,פניית סוף שנה סעיף 24,-20
761,963,2011,24,משרד הבריאות,04,"יחידות מסונפות לבתיה""ח",70,מכון לרעלים תל השומר,פניית סוף שנה סעיף 24,213
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,07,מינהל הרפואה,פניית סוף שנה סעיף 24,17713
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,08,העסקת מתמחים,פניית סוף שנה סעיף 24,6887
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,10,האגף לגריאטריה,פניית סוף שנה סעיף 24,-63854
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,13,שירותי בריאות הנפש,פניית סוף שנה סעיף 24,68280
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,23,בריאות השן,פניית סוף שנה סעיף 24,-7927
761,963,2011,24,משרד הבריאות,07,מינהל רפואה,40,רזרבה,פניית סוף שנה סעיף 24,-42833
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,11,פלימן חיפה - בית חולים (150+20) מיטות),פניית סוף שנה סעיף 24,7671
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,21,פרדס חנה - מרכז גריאטרי( 970 מיטות),פניית סוף שנה סעיף 24,4360
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,26,נתניה - מרכז גריאטרי (495+10 מיטות),פניית סוף שנה סעיף 24,10784
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,27,נתניה - שרותי מכבסה-לידמרכז גריאטרי,פניית סוף שנה סעיף 24,-371
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,34,"שמואל הרופא, באר יעקב בית חולים (355+12 מיטות)",פניית סוף שנה סעיף 24,13035
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,35,"שמואל הרופא - שרותי מכבסה ע""י ביה""ח",פניית סוף שנה סעיף 24,-154
761,963,2011,24,משרד הבריאות,10,מרכזים רפואיים גריאטריים,36,ראשון לציון - מרכז גריאטרי (340+25מיטות),פניית סוף שנה סעיף 24,20856
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,02,שיקום ושילוב אנשים עם נכות נפשית בקהילה,פניית סוף שנה סעיף 24,-30839
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,06,מזרע - בית חולים לחולי נפש (300+20 מיטות),פניית סוף שנה סעיף 24,94367
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,07,עכו ונהריה - שרות קהילתי לבריאות הנפש,פניית סוף שנה סעיף 24,6067
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,14,טירת הכרמל - תחנה לבריאות הנפש,פניית סוף שנה סעיף 24,580
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,16,טירת הכרמל - מרכז לבריאות הנפש (228+25 מיטות),פניית סוף שנה סעיף 24,83120
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,17,חיפה - שרות קהילתי לטפול בילד ובנוער חיפה,פניית סוף שנה סעיף 24,1630
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,21,שער מנשה - מרכז לבריאות הנפש (420 + 20 מיטות),פניית סוף שנה סעיף 24,111691
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,26,לב השרון - בית-חולים לחולי נפש (260+20 מיטות),פניית סוף שנה סעיף 24,72929
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,27,נתניה - שירות קהילתי לבריאות הנפש,פניית סוף שנה סעיף 24,5735
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,36,בת-ים - מרכז לבריאות הנפש (296+40 מיטות),פניית סוף שנה סעיף 24,102721
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,37,יפו - מרכז לגמילה מסמיםליד מרכז קהילתי (12 מיטות),פניית סוף שנה סעיף 24,-340
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,41,מעון יפו (18 מיטות),פניית סוף שנה סעיף 24,-1
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,43,יפו - מרכז קהילתי כוללני לבריאות הנפש (50 מיטות יום),פניית סוף שנה סעיף 24,16213
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,44,גוש דן - שרות קהילתי לבריאות הנפש,פניית סוף שנה סעיף 24,14926
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,46,באר יעקב - מרכז לבריאות הנפש (360+40 מיטות),פניית סוף שנה סעיף 24,124620
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,48,רמלה לוד - תחנות לבריאות הנפש,פניית סוף שנה סעיף 24,3360
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,52,"רחובות ראשל""צ ויבנה- שרות קהילתי לבריאות הנפש",פניית סוף שנה סעיף 24,8378
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,56,רמלה - מרכז לבריאות הנפש ארצי ליד בית הסוהר (70 מיטות),פניית סוף שנה סעיף 24,-4905
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,62,כפר שאול - שרותים קהילתיים בית חולים,פניית סוף שנה סעיף 24,3257
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,64,מרכז גמילה מסמים -י-ם,פניית סוף שנה סעיף 24,125
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,66,"בי""ח מאוחד לחולי נפש איתנים - כפר שאול (330+30)",פניית סוף שנה סעיף 24,108016
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,68,"איתנים - שרותים קהילתיים בביה""ח",פניית סוף שנה סעיף 24,6189
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,72,תחנה לילד ונוער ירושלים,פניית סוף שנה סעיף 24,2749
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,81,באר-שבע - מרכז לבריאות הנפש (270+60+25 מיטות),פניית סוף שנה סעיף 24,91787
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,83,באר שבע - מרכז לגמילה מסמים,פניית סוף שנה סעיף 24,-56
761,963,2011,24,משרד הבריאות,13,מרכזים רפואיים לבריאות הנפש,85,תחנה לבריאות הנפש אילת,פניית סוף שנה סעיף 24,438
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,01,מטה בריאות הציבור,פניית סוף שנה סעיף 24,23220
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,05,שיקום שכונות,פניית סוף שנה סעיף 24,-506
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,21,מעבדות בריאות הציבור בתל אביב,פניית סוף שנה סעיף 24,1150
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,22,תל השומר - מעבדה מרכזיתלנגיפים,פניית סוף שנה סעיף 24,-60
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,26,מעבדות מרכזיות ירושלים,פניית סוף שנה סעיף 24,155
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,36,לשכת הבריאות מחוז צפון,פניית סוף שנה סעיף 24,8252
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,41,לשכת הבריאות מחוז חיפה,פניית סוף שנה סעיף 24,6053
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,42,חיפה - תחנה להתפתחות הילד,פניית סוף שנה סעיף 24,63
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,46,"לשכת בריאות מחוז ת""א",פניית סוף שנה סעיף 24,-251
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,51,לשכת בריאות מחוז מרכז,פניית סוף שנה סעיף 24,3384
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,56,לשכת בריאות מחוז י-ם,פניית סוף שנה סעיף 24,1206
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,61,לשכת הבריאות מחוז אשקלון,פניית סוף שנה סעיף 24,2405
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,66,לשכת הבריאות מחוז דרום,פניית סוף שנה סעיף 24,8717
761,963,2011,24,משרד הבריאות,16,בריאות הציבור,85,"תלמ""ר לשכת דרום",פניית סוף שנה סעיף 24,-240
761,963,2011,24,משרד הבריאות,19,העברות למוסדות,20,תמיכות והעברות לבתי חולים ציבוריים,פניית סוף שנה סעיף 24,207920
761,963,2011,24,משרד הבריאות,19,העברות למוסדות,48,יעודה לתמיכה בקופות,פניית סוף שנה סעיף 24,-230000
761,963,2011,24,משרד הבריאות,19,העברות למוסדות,50,רזרבה להתייקרויות,פניית סוף שנה סעיף 24,-14218
761,963,2011,24,משרד הבריאות,20,חוק ביטוח בריאות ממלכתי,02,"ייעודה להשלמת עלות סל שירותי בריאות עפ""י סעיף13 (א) לחוק ביטוח בריאות ממלכתי",פניית סוף שנה סעיף 24,-423467
761,963,2011,24,משרד הבריאות,20,חוק ביטוח בריאות ממלכתי,03,"השלמת עלות סל שירותי בריאות עפ""י סעיף 13 (א) לחוק ביטוח בריאות ממלכתי",פניית סוף שנה סעיף 24,-729806
761,963,2011,24,משרד הבריאות,20,חוק ביטוח בריאות ממלכתי,08,הקצאת מחלות קשות לפי סעיף 19 לחוק ביטוח בריאות ממלכתי,פניית סוף שנה סעיף 24,0
761,963,2011,24,משרד הבריאות,30,רזרבה להתיקרויות,10,רזרבה להתיקרויות שכר,פניית סוף שנה סעיף 24,-17752
761,963,2011,24,משרד הבריאות,30,רזרבה להתיקרויות,20,רזרבה להתיקרויות- קניות,פניית סוף שנה סעיף 24,-61179
761,963,2011,24,משרד הבריאות,30,רזרבה להתיקרויות,30,הפחתות שירותי מכבסה,פניית סוף שנה סעיף 24,-4040
761,963,2011,24,משרד הבריאות,31,עתודה להסכמי תקינה,10,עתודה להסכמי תקינה,פניית סוף שנה סעיף 24,-19194
761,964,2011,13,הוצאות שונות,01,הוצאות שונות,19,מימון הכח הרב לאומי,העברה למשרד הבריאות - פעילויות חירום,-5500
761,965,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,81,המשרד לענייני גמלאים,העברה מאזרחים ותיקים למשרד הבריאות,-2450
761,965,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,העברה מאזרחים ותיקים למשרד הבריאות,-2900
761,966,2011,23,משרד הרווחה,06,אגף השיקום,22,טיפול קהילתי וביתי,העברה ממשרד הבריאות,1000
761,966,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,25,פרט ומשפחה - צרכים מיוחדים וחירום,העברה ממשרד הבריאות,600
761,967,2011,67,משרד הבריאות,02,בנית מבנים לשרותים,02,"ביה""ח ממשלתיים",העברה בין גגות - סוף שנה,270396
761,967,2011,67,משרד הבריאות,02,בנית מבנים לשרותים,03,מוסדות ציבוריים,העברה בין גגות - סוף שנה,0
761,967,2011,67,משרד הבריאות,02,בנית מבנים לשרותים,05,תשתיות לשילוב חולי נפש בקהילה,העברה בין גגות - סוף שנה,-700
761,967,2011,67,משרד הבריאות,02,בנית מבנים לשרותים,06,תוכנית חיזוק הצפון ואשקלון,העברה בין גגות - סוף שנה,11000
761,967,2011,67,משרד הבריאות,03,תשתיות,01,תכנון,העברה בין גגות - סוף שנה,0
761,967,2011,67,משרד הבריאות,03,תשתיות,02,סקטור ממשלתי,העברה בין גגות - סוף שנה,-29880
761,967,2011,67,משרד הבריאות,04,הצטיידות,01,הצטיידות,העברה בין גגות - סוף שנה,7779
761,967,2011,67,משרד הבריאות,05,פרוייקט מיחשוב מרכזי,01,פרוייקט מיחשוב מרכזי,העברה בין גגות - סוף שנה,-25842
761,967,2011,67,משרד הבריאות,06,רזרבה,01,רזרבה להתייקרויות,העברה בין גגות - סוף שנה,-5788
761,967,2011,67,משרד הבריאות,19,תמיכה בארגונים רפואים אחרים,05,"תמיכה בקופ""ח כללית עפ""יהסכם ההבראה",העברה בין גגות - סוף שנה,-1560
761,967,2011,67,משרד הבריאות,19,תמיכה בארגונים רפואים אחרים,06,תמיכה בפיתוח תשתיות,העברה בין גגות - סוף שנה,26404
772,617,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,70,הרשות לפיתוח כלכלי של המגזר הערבי,העברה לאפוטרופוס לנכסי נפקדים,-500
772,618,2011,05,משרד האוצר,01,תחום פעולה כללי,11,אגף נכסי נפקדים,תגבור תקציב הוואקף,1500
772,618,2011,05,משרד האוצר,08,רזרבה לפעולות משרד,01,רזרבה לפעולות משרד,תגבור תקציב הוואקף,-1000
778,902,2011,52,פיתוח המשרד לביטחון- פנים,01,תקציב פיתוח - משטרה,30,רזרבה להתייקרויות ולעמידה ביעד ההוצאה,שינויים פנימיים,-4431
778,902,2011,52,פיתוח המשרד לביטחון- פנים,03,תקציב פיתוח בתי סוהר,22,בינוי ותשתיות,שינויים פנימיים,4431
781,879,2011,13,הוצאות שונות,01,הוצאות שונות,19,מימון הכח הרב לאומי,העברה למשרד החוץ,-7567
781,879,2011,13,הוצאות שונות,01,הוצאות שונות,30,רזרבה לפעולות מיוחדות,העברה למשרד החוץ,-16199
781,880,2011,32,תמיכות שונות,02,תמיכות בייצור חקלאי,04,תמיכות שוק מקומי,העברה לפלוריאדה,-1000
781,881,2011,09,משרד החוץ,08,פעולות מטה בארץ,01,הנהלת המשרד וכח אדם,פלוריאדה וסוף שנה במשרד החוץ,5220
781,881,2011,09,משרד החוץ,08,פעולות מטה בארץ,02,אמרכלות מטה,פלוריאדה וסוף שנה במשרד החוץ,2274
781,881,2011,09,משרד החוץ,08,פעולות מטה בארץ,03,מטה לנציגויות,פלוריאדה וסוף שנה במשרד החוץ,400
781,881,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",01,"שכר ונילוות בחו""ל",פלוריאדה וסוף שנה במשרד החוץ,-7950
781,881,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",03,"אמרכלות ונכסי המדינה בחו""ל",פלוריאדה וסוף שנה במשרד החוץ,1076
781,881,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",05,"אגף או""ם וארגונים בינלאומיים",פלוריאדה וסוף שנה במשרד החוץ,855
781,881,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",06,"פעילות דיפלומטית בחו""ל",פלוריאדה וסוף שנה במשרד החוץ,28125
781,881,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",09,"פיתוח נכסי המדינה בחו""ל",פלוריאדה וסוף שנה במשרד החוץ,-5234
785,899,2011,08,משרד המשפטים,01,ניהול ומטה,01,הנהלת המשרד,העברה לתקציב המשטרה,-500
785,899,2011,08,משרד המשפטים,01,ניהול ומטה,02,ייעוץ משפטי לממשלה,העברה לתקציב המשטרה,-590
785,899,2011,08,משרד המשפטים,01,ניהול ומטה,03,אמרכלות,העברה לתקציב המשטרה,-13500
785,899,2011,08,משרד המשפטים,01,ניהול ומטה,04,סיוע משפטי,העברה לתקציב המשטרה,20300
785,899,2011,08,משרד המשפטים,01,ניהול ומטה,05,רשות למשפט וטכנולוגיה,העברה לתקציב המשטרה,-710
785,899,2011,08,משרד המשפטים,02,פרקליטות המדינה,01,הלשכה הראשית והמחוזות,העברה לתקציב המשטרה,-5000
785,899,2011,08,משרד המשפטים,03,רישום וניהול רכוש ושומה,04,האפוטרופוס הכללי וכונס,העברה לתקציב המשטרה,-1275
785,899,2011,08,משרד המשפטים,06,רזרבה,01,רזרבה,העברה לתקציב המשטרה,-6695
785,899,2011,08,משרד המשפטים,08,בתי הדין הרבניים,06,רזרבות,העברה לתקציב המשטרה,-521
785,899,2011,08,משרד המשפטים,10,רזרבה כוללת,01,רזרבה כוללת,העברה לתקציב המשטרה,-106981
785,899,2011,08,משרד המשפטים,20,בתי משפט,06,רזרבות להתייקרויות ולעמידה ביעד ההוצאה,העברה לתקציב המשטרה,-19582
785,899,2011,08,משרד המשפטים,21,מערכת הוצאה לפועל והמרכז לגביית קנסות,03,רזרבות להתייקרויות,העברה לתקציב המשטרה,-820
785,900,2011,83,הוצאות פיתוח אחרות,04,השקעות שונות,01,השקעות שונות,העברה לסעיפ 7,-15000
785,900,2011,83,הוצאות פיתוח אחרות,06,השקעות בחברות,03,גופים במשבר - מימון,העברה לסעיפ 7,-36315
785,901,2011,17,תאום הפעולות בשטחים,32,מנהלת תיאום הפעולות,01,מפקדה,העברה לסעיף 7,-1131
785,901,2011,17,תאום הפעולות בשטחים,33,מפקדת תיאום וקישור חבל,02,שכר אזרחים,העברה לסעיף 7,-326
785,901,2011,17,תאום הפעולות בשטחים,33,מפקדת תיאום וקישור חבל,03,פעולות,העברה לסעיף 7,-4260
785,904,2011,52,פיתוח המשרד לביטחון- פנים,01,תקציב פיתוח - משטרה,30,רזרבה להתייקרויות ולעמידה ביעד ההוצאה,העברה לסעיף 7,-590
785,904,2011,52,פיתוח המשרד לביטחון- פנים,03,תקציב פיתוח בתי סוהר,30,רזרבה להתייקרויות ולעמידה ביעד ההוצאה,העברה לסעיף 7,-1800
785,904,2011,52,פיתוח המשרד לביטחון- פנים,10,תקציב פיתוח - משרד לביטחון פנים,07,רזרבה להתייקרויות ועמידה ביעד ההוצאה,העברה לסעיף 7,-319
785,905,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,03,שירותים מרכזיים,"תגבור תקציב בט""פ",100
785,905,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,04,אמרכלות,"תגבור תקציב בט""פ",1306
785,905,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,05,קרן בלאי רכב,"תגבור תקציב בט""פ",42988
785,905,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,06,רשות למלחמה בסמים ואלכוהול,"תגבור תקציב בט""פ",1000
785,905,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,07,רזרבה להתייקרויות,"תגבור תקציב בט""פ",-10685
785,905,2011,07,משרד לביטחון פנים,02,משטרת ישראל- קניות ושכר,11,כח אדם,"תגבור תקציב בט""פ",99000
785,905,2011,07,משרד לביטחון פנים,02,משטרת ישראל- קניות ושכר,22,אמרכלות משטרת ישראל,"תגבור תקציב בט""פ",521
785,905,2011,07,משרד לביטחון פנים,02,משטרת ישראל- קניות ושכר,99,רזרבה להתייקרויות ועמידה ביעד ההוצאה,"תגבור תקציב בט""פ",-30627
785,905,2011,07,משרד לביטחון פנים,10,שירות בתי הסוהר,20,רזרבה להתייקרויות,"תגבור תקציב בט""פ",-13822
785,905,2011,07,משרד לביטחון פנים,15,גמלאות משטרה ושירות בתי הסוהר,01,גמלאות משטרה,"תגבור תקציב בט""פ",106000
785,905,2011,07,משרד לביטחון פנים,20,הרשות להגנה על עדים,10,רזרבה להתייקרויות,"תגבור תקציב בט""פ",-166
788,127,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,11,שירותים מרכזיים,ציון מורשת נשיאי ישראל וראשי ממשלותיה,-220
788,127,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,53,תמיכות בארגוני הנצחה,ציון מורשת נשיאי ישראל וראשי ממשלותיה,-806
788,127,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,71,לשכת השר אבישי ברוורמן,ציון מורשת נשיאי ישראל וראשי ממשלותיה,-300
788,127,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,ציון מורשת נשיאי ישראל וראשי ממשלותיה,-1086
788,127,2011,04,משרד ראש הממשלה,23,המשרד לשיתוף פעולה אזורי,02,שרותים מרכזיים,ציון מורשת נשיאי ישראל וראשי ממשלותיה,-120
788,128,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,01,מינהל ושירותים כלליים,02,אמרכלות,"העברות מרוה""מ ונגב גליל",1000
788,128,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,07,רזרבה,01,רזרבה,"העברות מרוה""מ ונגב גליל",-8000
788,128,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,21,רשות העתיקות,09,רשות העתיקות,"העברות מרוה""מ ונגב גליל",3500
788,128,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,31,תרבות,03,"מינהל תרבות אומנות ומחקר, יוצרים ואומנים","העברות מרוה""מ ונגב גליל",5612
788,128,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,37,מינהל הספורט,04,פעולות ותמיכות בספורט,"העברות מרוה""מ ונגב גליל",420
790,945,2011,27,ביטוח לאומי,08,רזרבה להתייקרויות,01,רזרבה להתייקרויות,העברה בין גגות,-7500
790,946,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,81,המשרד לענייני גמלאים,תגבור תקציב המשרד לאזרחים ותיקים,7500
792,1004,2011,18,רשויות מקומיות,01,העברות לרשויות מקומיות,01,מענקים שוטפים לרשויות,מענק בירה,834
792,1004,2011,18,רשויות מקומיות,01,העברות לרשויות מקומיות,15,תוכנית הבראה,מענק בירה,-834
793,1002,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,הקדמה לאינטל,-92625
793,1003,2011,38,תמיכות בענפי המשק,03,הטבות לעידוד השקעות הון,01,מענקים לפי חוק,הרשאות עבר,92625
796,903,2011,27,ביטוח לאומי,01,הקצבות המדינה על פי חוק הביטוח הלאומי (סעיף 32),01,השתתפות המדינה על פי תקבולי המוסד לביטוח לאומי,פניית סוף שנה,272447
796,903,2011,27,ביטוח לאומי,01,הקצבות המדינה על פי חוק הביטוח הלאומי (סעיף 32),02,השתתפות במימון קצבאות,פניית סוף שנה,13
796,903,2011,27,ביטוח לאומי,02,הקצבות המדינה לקצבאות,01,חוק הבטחת הכנסה,פניית סוף שנה,-153690
796,903,2011,27,ביטוח לאומי,02,הקצבות המדינה לקצבאות,02,חוקים לאוכלוסיות אחרות,פניית סוף שנה,55838
796,903,2011,27,ביטוח לאומי,03,הקצבות המדינה לביטוח לאומי על פי הסכמים (סעיף 9),01,גמלאות לאוכלוסיות שאינן מבוטחות,פניית סוף שנה,39658
796,903,2011,27,ביטוח לאומי,03,הקצבות המדינה לביטוח לאומי על פי הסכמים (סעיף 9),04,הסכמים לאוכלוסיות אחרות,פניית סוף שנה,1065
796,903,2011,27,ביטוח לאומי,05,הוצאות מינהל,01,הוצאות מינהל,פניית סוף שנה,54612
796,903,2011,27,ביטוח לאומי,06,הפעלת החוק לעידוד המגזרהיצרני,01,הפעלת החוק לעידוד המגזרהיצרני,פניית סוף שנה,-415
796,903,2011,27,ביטוח לאומי,08,רזרבה להתייקרויות,01,רזרבה להתייקרויות,פניית סוף שנה,-269528
800,947,2011,09,משרד החוץ,08,פעולות מטה בארץ,01,הנהלת המשרד וכח אדם,העברה לתקציבי שכר,6000
800,947,2011,09,משרד החוץ,10,רזרבה,01,רזרבה להתייקרויות,העברה לתקציבי שכר,-32501
800,948,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,העברה לסעיף 08,-80607
800,949,2011,53,משפטים ובתי משפט,02,פיתוח משרד המשפטים,01,פיתוח משרד המשפטים,העברה לתקציבי שכר,-770
800,949,2011,53,משפטים ובתי משפט,03,בניית בתי-משפט,01,בינוי בתי-משפט,העברה לתקציבי שכר,-6238
800,949,2011,53,משפטים ובתי משפט,05,רזרבה,01,רזרבה,העברה לתקציבי שכר,-1020
800,950,2011,55,אוצר,01,אוצר-פיתוח,08,אוצר פיתוח רזרבה,העברה לסעיף 08,-2227
800,951,2011,56,נציבות שוויון זכויות,01,נציבות שוויון זכויות,01,נציבות שוויון זכויות,תקציב השכר בנציבות שוויון הזכויות,-827
800,952,2011,08,משרד המשפטים,01,ניהול ומטה,01,הנהלת המשרד,תקציב שכר - סעיף 08,-37410
800,952,2011,08,משרד המשפטים,01,ניהול ומטה,02,ייעוץ משפטי לממשלה,תקציב שכר - סעיף 08,7894
800,952,2011,08,משרד המשפטים,01,ניהול ומטה,03,אמרכלות,תקציב שכר - סעיף 08,-19640
800,952,2011,08,משרד המשפטים,01,ניהול ומטה,04,סיוע משפטי,תקציב שכר - סעיף 08,4155
800,952,2011,08,משרד המשפטים,01,ניהול ומטה,05,רשות למשפט וטכנולוגיה,תקציב שכר - סעיף 08,1901
